TIME,POWER_STAIR,POWER_EXP
4016,0.0,0.0
4020,0.0,0.0
4024,0.0,0.0
4028,0.0,0.0
4032,0.0,0.0
4036,0.0,0.0
4040,0.0,0.0
4044,0.0,0.0
4048,0.0,0.0
4052,0.0,0.0
4056,0.0,0.0
4060,0.0,0.0
4064,0.0,0.0
4068,0.0,0.0
4072,0.0,0.0
4076,0.0,0.0
4080,0.0,0.0
4084,0.0,0.0
4088,0.0,0.0
4092,0.0,0.0
4096,0.0,0.0
4100,0.0,0.0
4104,0.0,0.0
4108,0.0,0.0
4112,0.0,0.0
4116,0.0,0.0
4120,0.0,0.0
4124,0.0,0.0
4128,0.0,0.0
4132,0.0,0.0
4136,0.0,0.0
4140,0.0,0.0
4144,0.0,0.0
4148,0.0,0.0
4152,0.0,0.0
4156,0.0,0.0
4160,0.0,0.0
4164,0.0,0.0
4168,0.0,0.0
4172,0.0,0.0
4176,0.0,0.0
4180,0.0,0.0
4184,0.0,0.0
4188,0.0,0.0
4192,0.0,0.0
4196,0.0,0.0
4200,0.0,0.0
4204,0.0,0.0
4208,0.0,0.0
4212,0.0,0.0
4216,0.0,0.0
4220,0.0,0.0
4224,0.0,0.0
4228,0.0,0.0
4232,0.0,0.0
4236,0.0,0.0
4240,0.0,0.0
4244,0.0,0.0
4248,0.0,0.0
4252,0.0,0.0
4256,0.0,0.0
4260,0.0,0.0
4264,0.0,0.0
4268,0.0,0.0
4272,0.0,0.0
4276,0.0,0.0
4280,0.0,0.0
4284,0.0,0.0
4288,0.0,0.0
4292,0.0,0.0
4296,0.0,0.0
4300,0.0,0.0
4304,0.0,0.0
4308,0.0,0.0
4312,0.0,0.0
4316,0.0,0.0
4320,0.0,0.0
4324,0.0,0.0
4328,0.0,0.0
4332,0.0,0.0
4336,0.0,0.0
4340,0.0,0.0
4344,0.0,0.0
4348,0.0,0.0
4352,0.0,0.0
4356,0.0,0.0
4360,0.0,0.0
4364,0.0,0.0
4368,0.0,0.0
4372,0.0,0.0
4376,0.0,0.0
4380,0.0,0.0
4384,0.0,0.0
4388,0.0,0.0
4392,0.0,0.0
4396,0.0,0.0
4400,0.0,0.0
4404,0.0,0.0
4408,0.0,0.0
4412,0.0,0.0
4416,0.0,0.0
4420,0.0,0.0
4424,0.0,0.0
4428,0.0,0.0
4432,0.0,0.0
4436,0.0,0.0
4440,0.0,0.0
4444,0.0,0.0
4448,0.0,0.0
4452,0.0,0.0
4456,0.0,0.0
4460,0.0,0.0
4464,0.0,0.0
4468,0.0,0.0
4472,0.0,0.0
4476,0.0,0.0
4480,0.0,0.0
4484,0.0,0.0
4488,0.0,0.0
4492,0.0,0.0
4496,0.0,0.0
4500,0.0,0.0
4504,0.0,0.0
4508,0.0,0.0
4512,0.0,0.0
4516,0.0,0.0
4520,0.0,0.0
4524,0.0,0.0
4528,0.0,0.0
4532,0.0,0.0
4536,0.0,0.0
4540,0.0,0.0
4544,0.0,0.0
4548,0.0,0.0
4552,0.0,0.0
4556,0.0,0.0
4560,0.0,0.0
4564,0.0,0.0
4568,0.0,0.0
4572,0.0,0.0
4576,0.0,0.0
4580,0.0,0.0
4584,0.0,0.0
4588,0.0,0.0
4592,0.0,0.0
4596,0.0,0.0
4600,0.0,0.0
4604,0.0,0.0
4608,0.0,0.0
4612,0.0,0.0
4616,0.0,0.0
4620,0.0,0.0
4624,0.0,0.0
4628,0.0,0.0
4632,0.0,0.0
4636,0.0,0.0
4640,0.0,0.0
4644,0.0,0.0
4648,0.0,0.0
4652,0.0,0.0
4656,0.0,0.0
4660,0.0,0.0
4664,0.0,0.0
4668,0.0,0.0
4672,0.0,0.0
4676,0.0,0.0
4680,0.0,0.0
4684,0.0,0.0
4688,0.0,0.0
4692,0.0,0.0
4696,0.0,0.0
4700,0.0,0.0
4704,0.0,0.0
4708,0.0,0.0
4712,0.0,0.0
4716,0.0,0.0
4720,0.0,0.0
4724,0.0,0.0
4728,0.0,0.0
4732,0.0,0.0
4736,0.0,0.0
4740,0.0,0.0
4744,0.0,0.0
4748,0.0,0.0
4752,0.0,0.0
4756,0.0,0.0
4760,0.0,0.0
4764,0.0,0.0
4768,0.0,0.0
4772,0.0,0.0
4776,0.0,0.0
4780,0.0,0.0
4784,0.0,0.0
4788,0.0,0.0
4792,0.0,0.0
4796,0.0,0.0
4800,0.0,0.0
4804,0.0,0.0
4808,0.0,0.0
4812,0.0,0.0
4816,0.0,0.0
4820,0.0,0.0
4824,0.0,0.0
4828,0.0,0.0
4832,0.0,0.0
4836,0.0,0.0
4840,0.0,0.0
4844,0.0,0.0
4848,0.0,0.0
4852,0.0,0.0
4856,0.0,0.0
4860,0.0,0.0
4864,0.0,0.0
4868,0.0,0.0
4872,0.0,0.0
4876,0.0,0.0
4880,0.0,0.0
4884,0.0,0.0
4888,0.0,0.0
4892,0.0,0.0
4896,0.0,0.0
4900,0.0,0.0
4904,0.0,0.0
4908,0.0,0.0
4912,0.0,0.0
4916,0.0,0.0
4920,0.0,0.0
4924,0.0,0.0
4928,0.0,0.0
4932,0.0,0.0
4936,0.0,0.0
4940,0.0,0.0
4944,0.0,0.0
4948,0.0,0.0
4952,0.0,0.0
4956,0.0,0.0
4960,0.0,0.0
4964,0.0,0.0
4968,0.0,0.0
4972,0.0,0.0
4976,0.0,0.0
4980,0.0,0.0
4984,0.0,0.0
4988,0.0,0.0
4992,0.0,0.0
4996,0.0,0.0
5000,0.0,0.0
5004,0.0,0.0
5008,0.0,0.0
5012,0.0,0.0
5016,0.0,0.0
5020,0.0,0.0
5024,0.0,0.0
5028,0.0,0.0
5032,0.0,0.0
5036,0.0,0.0
5040,0.0,0.0
5044,0.0,0.0
5048,0.0,0.0
5052,0.0,0.0
5056,0.0,0.0
5060,0.0,0.0
5064,0.0,0.0
5068,0.0,0.0
5072,0.0,0.0
5076,0.0,0.0
5080,0.0,0.0
5084,0.0,0.0
5088,0.0,0.0
5092,0.0,0.0
5096,0.0,0.0
5100,0.0,0.0
5104,0.0,0.0
5108,0.0,0.0
5112,0.0,0.0
5116,0.0,0.0
5120,0.0,0.0
5124,0.0,0.0
5128,0.0,0.0
5132,0.0,0.0
5136,0.0,0.0
5140,0.0,0.0
5144,0.0,0.0
5148,0.0,0.0
5152,0.0,0.0
5156,0.0,0.0
5160,0.0,0.0
5164,0.0,0.0
5168,0.0,0.0
5172,0.0,0.0
5176,0.0,0.0
5180,0.0,0.0
5184,0.0,0.0
5188,0.0,0.0
5192,0.0,0.0
5196,0.0,0.0
5200,0.0,0.0
5204,0.0,0.0
5208,0.0,0.0
5212,0.0,0.0
5216,0.0,0.0
5220,0.0,0.0
5224,0.0,0.0
5228,0.0,0.0
5232,0.0,0.0
5236,0.0,0.0
5240,0.0,0.0
5244,0.0,0.0
5248,0.0,0.0
5252,0.0,0.0
5256,0.0,0.0
5260,0.0,0.0
5264,0.0,0.0
5268,0.0,0.0
5272,0.0,0.0
5276,0.0,0.0
5280,0.0,0.0
5284,0.0,0.0
5288,0.0,0.0
5292,0.0,0.0
5296,0.0,0.0
5300,0.0,0.0
5304,0.0,0.0
5308,0.0,0.0
5312,0.0,0.0
5316,0.0,0.0
5320,0.0,0.0
5324,0.0,0.0
5328,0.0,0.0
5332,0.0,0.0
5336,0.0,0.0
5340,0.0,0.0
5344,0.0,0.0
5348,0.0,0.0
5352,0.0,0.0
5356,0.0,0.0
5360,0.0,0.0
5364,0.0,0.0
5368,0.0,0.0
5372,0.0,0.0
5376,0.0,0.0
5380,0.0,0.0
5384,0.0,0.0
5388,0.0,0.0
5392,0.0,0.0
5396,0.0,0.0
5400,0.0,0.0
5404,0.0,0.0
5408,0.0,0.0
5412,0.0,0.0
5416,0.0,0.0
5420,0.0,0.0
5424,0.0,0.0
5428,0.0,0.0
5432,0.0,0.0
5436,0.0,0.0
5440,0.0,0.0
5444,0.0,0.0
5448,0.0,0.0
5452,0.0,0.0
5456,0.0,0.0
5460,0.0,0.0
5464,0.0,0.0
5468,0.0,0.0
5472,0.0,0.0
5476,0.0,0.0
5480,0.0,0.0
5484,0.0,0.0
5488,0.0,0.0
5492,0.0,0.0
5496,0.0,0.0
5500,0.0,0.0
5504,0.0,0.0
5508,0.0,0.0
5512,0.0,0.0
5516,0.0,0.0
5520,0.0,0.0
5524,0.0,0.0
5528,0.0,0.0
5532,0.0,0.0
5536,0.0,0.0
5540,0.0,0.0
5544,0.0,0.0
5548,0.0,0.0
5552,0.0,0.0
5556,0.0,0.0
5560,0.0,0.0
5564,0.0,0.0
5568,0.0,0.0
5572,0.0,0.0
5576,0.0,0.0
5580,0.0,0.0
5584,0.0,0.0
5588,0.0,0.0
5592,0.0,0.0
5596,0.0,0.0
5600,0.0,0.0
5604,0.0,0.0
5608,0.0,0.0
5612,0.0,0.0
5616,0.0,0.0
5620,0.0,0.0
5624,0.0,0.0
5628,0.0,0.0
5632,0.0,0.0
5636,0.0,0.0
5640,0.0,0.0
5644,0.0,0.0
5648,0.0,0.0
5652,0.0,0.0
5656,0.0,0.0
5660,0.0,0.0
5664,0.0,0.0
5668,0.0,0.0
5672,0.0,0.0
5676,0.0,0.0
5680,0.0,0.0
5684,0.0,0.0
5688,0.0,0.0
5692,0.0,0.0
5696,0.0,0.0
5700,0.0,0.0
5704,0.0,0.0
5708,0.0,0.0
5712,0.0,0.0
5716,0.0,0.0
5720,0.0,0.0
5724,0.0,0.0
5728,0.0,0.0
5732,0.0,0.0
5736,0.0,0.0
5740,0.0,0.0
5744,0.0,0.0
5748,0.0,0.0
5752,0.0,0.0
5756,0.0,0.0
5760,0.0,0.0
5764,0.0,0.0
5768,0.0,0.0
5772,0.0,0.0
5776,0.0,0.0
5780,0.0,0.0
5784,0.0,0.0
5788,0.0,0.0
5792,0.0,0.0
5796,0.0,0.0
5800,0.0,0.0
5804,0.0,0.0
5808,0.0,0.0
5812,0.0,0.0
5816,0.0,0.0
5820,0.0,0.0
5824,0.0,0.0
5828,0.0,0.0
5832,0.0,0.0
5836,0.0,0.0
5840,0.0,0.0
5844,0.0,0.0
5848,0.0,0.0
5852,0.0,0.0
5856,0.0,0.0
5860,0.0,0.0
5864,0.0,0.0
5868,0.0,0.0
5872,0.0,0.0
5876,0.0,0.0
5880,0.0,0.0
5884,0.0,0.0
5888,0.0,0.0
5892,0.0,0.0
5896,0.0,0.0
5900,0.0,0.0
5904,0.0,0.0
5908,0.0,0.0
5912,0.0,0.0
5916,0.0,0.0
5920,0.0,0.0
5924,0.0,0.0
5928,0.0,0.0
5932,0.0,0.0
5936,0.0,0.0
5940,0.0,0.0
5944,0.0,0.0
5948,0.0,0.0
5952,0.0,0.0
5956,0.0,0.0
5960,0.0,0.0
5964,0.0,0.0
5968,0.0,0.0
5972,0.0,0.0
5976,0.0,0.0
5980,0.0,0.0
5984,0.0,0.0
5988,0.0,0.0
5992,0.0,0.0
5996,0.0,0.0
6000,0.0,0.0
6004,0.0,0.0
6008,0.0,0.0
6012,0.0,0.0
6016,0.0,0.0
6020,0.0,0.0
6024,0.0,0.0
6028,0.0,0.0
6032,0.0,0.0
6036,0.0,0.0
6040,0.0,0.0
6044,0.0,0.0
6048,0.0,0.0
6052,0.0,0.0
6056,0.0,0.0
6060,0.0,0.0
6064,0.0,0.0
6068,0.0,0.0
6072,0.0,0.0
6076,0.0,0.0
6080,0.0,0.0
6084,0.0,0.0
6088,0.0,0.0
6092,0.0,0.0
6096,0.0,0.0
6100,0.0,0.0
6104,0.0,0.0
6108,0.0,0.0
6112,0.0,0.0
6116,0.0,0.0
6120,0.0,0.0
6124,0.0,0.0
6128,0.0,0.0
6132,0.0,0.0
6136,0.0,0.0
6140,0.0,0.0
6144,0.0,0.0
6148,0.0,0.0
6152,0.0,0.0
6156,0.0,0.0
6160,0.0,0.0
6164,0.0,0.0
6168,0.0,0.0
6172,0.0,0.0
6176,0.0,0.0
6180,0.0,0.0
6184,0.0,0.0
6188,0.0,0.0
6192,0.0,0.0
6196,0.0,0.0
6200,0.0,0.0
6204,0.0,0.0
6208,0.0,0.0
6212,0.0,0.0
6216,0.0,0.0
6220,0.0,0.0
6224,0.0,0.0
6228,0.0,0.0
6232,0.0,0.0
6236,0.0,0.0
6240,0.0,0.0
6244,0.0,0.0
6248,0.0,0.0
6252,0.0,0.0
6256,0.0,0.0
6260,0.0,0.0
6264,0.0,0.0
6268,0.0,0.0
6272,0.0,0.0
6276,0.0,0.0
6280,0.0,0.0
6284,0.0,0.0
6288,0.0,0.0
6292,0.0,0.0
6296,0.0,0.0
6300,0.0,0.0
6304,0.0,0.0
6308,0.0,0.0
6312,0.0,0.0
6316,0.0,0.0
6320,0.0,0.0
6324,0.0,0.0
6328,0.0,0.0
6332,0.0,0.0
6336,0.0,0.0
6340,0.0,0.0
6344,0.0,0.0
6348,0.0,0.0
6352,0.0,0.0
6356,0.0,0.0
6360,0.0,0.0
6364,0.0,0.0
6368,0.0,0.0
6372,0.0,0.0
6376,0.0,0.0
6380,0.0,0.0
6384,0.0,0.0
6388,0.0,0.0
6392,0.0,0.0
6396,0.0,0.0
6400,0.0,0.0
6404,0.0,0.0
6408,0.0,0.0
6412,0.0,0.0
6416,0.0,0.0
6420,0.0,0.0
6424,0.0,0.0
6428,0.0,0.0
6432,0.0,0.0
6436,0.0,0.0
6440,0.0,0.0
6444,0.0,0.0
6448,0.0,0.0
6452,0.0,0.0
6456,0.0,0.0
6460,0.0,0.0
6464,0.0,0.0
6468,0.0,0.0
6472,0.0,0.0
6476,0.0,0.0
6480,0.0,0.0
6484,0.0,0.0
6488,0.0,0.0
6492,0.0,0.0
6496,0.0,0.0
6500,0.0,0.0
6504,0.0,0.0
6508,0.0,0.0
6512,0.0,0.0
6516,0.0,0.0
6520,0.0,0.0
6524,0.0,0.0
6528,0.0,0.0
6532,0.0,0.0
6536,0.0,0.0
6540,0.0,0.0
6544,0.0,0.0
6548,0.0,0.0
6552,0.0,0.0
6556,0.0,0.0
6560,0.0,0.0
6564,0.0,0.0
6568,0.0,0.0
6572,0.0,0.0
6576,0.0,0.0
6580,0.0,0.0
6584,0.0,0.0
6588,0.0,0.0
6592,0.0,0.0
6596,0.0,0.0
6600,0.0,0.0
6604,0.0,0.0
6608,0.0,0.0
6612,0.0,0.0
6616,0.0,0.0
6620,0.0,0.0
6624,0.0,0.0
6628,0.0,0.0
6632,0.0,0.0
6636,0.0,0.0
6640,0.0,0.0
6644,0.0,0.0
6648,0.0,0.0
6652,0.0,0.0
6656,0.0,0.0
6660,0.0,0.0
6664,0.0,0.0
6668,0.0,0.0
6672,0.0,0.0
6676,0.0,0.0
6680,0.0,0.0
6684,0.0,0.0
6688,0.0,0.0
6692,0.0,0.0
6696,0.0,0.0
6700,0.0,0.0
6704,0.0,0.0
6708,0.0,0.0
6712,0.0,0.0
6716,0.0,0.0
6720,0.0,0.0
6724,0.0,0.0
6728,0.0,0.0
6732,0.0,0.0
6736,0.0,0.0
6740,0.0,0.0
6744,0.0,0.0
6748,0.0,0.0
6752,0.0,0.0
6756,0.0,0.0
6760,0.0,0.0
6764,0.0,0.0
6768,0.0,0.0
6772,0.0,0.0
6776,0.0,0.0
6780,0.0,0.0
6784,0.0,0.0
6788,0.0,0.0
6792,0.0,0.0
6796,0.0,0.0
6800,0.0,0.0
6804,0.0,0.0
6808,0.0,0.0
6812,0.0,0.0
6816,0.0,0.0
6820,0.0,0.0
6824,0.0,0.0
6828,0.0,0.0
6832,0.0,0.0
6836,0.0,0.0
6840,0.0,0.0
6844,0.0,0.0
6848,0.0,0.0
6852,0.0,0.0
6856,0.0,0.0
6860,0.0,0.0
6864,0.0,0.0
6868,0.0,0.0
6872,0.0,0.0
6876,0.0,0.0
6880,0.0,0.0
6884,0.0,0.0
6888,0.0,0.0
6892,0.0,0.0
6896,0.0,0.0
6900,0.0,0.0
6904,0.0,0.0
6908,0.0,0.0
6912,0.0,0.0
6916,0.0,0.0
6920,0.0,0.0
6924,0.0,0.0
6928,0.0,0.0
6932,0.0,0.0
6936,0.0,0.0
6940,0.0,0.0
6944,0.0,0.0
6948,0.0,0.0
6952,0.0,0.0
6956,0.0,0.0
6960,0.0,0.0
6964,0.0,0.0
6968,0.0,0.0
6972,0.0,0.0
6976,0.0,0.0
6980,0.07275543906899179,0.07275543906899179
6984,0.07351253356093898,0.07351253356093898
6988,0.07427608195912094,0.07427608195912094
6992,0.07504612728843527,0.07504612728843527
6996,0.07582271282423075,0.07582271282423075
7000,0.07660588209306034,0.07660588209306034
7004,0.07739567887345859,0.07739567887345859
7008,0.07816984806023919,0.07816984806023919
7012,0.07891080554142724,0.07891080554142724
7016,0.07965697985084662,0.07965697985084662
7020,0.08040839521040559,0.08040839521040559
7024,0.0811650758975918,0.0811650758975918
7028,0.08192704624547406,0.08192704624547406
7032,0.08269433064270222,0.08269433064270222
7036,0.08346695353350815,0.08346695353350815
7040,0.08424493941770596,0.08411242768459641
7044,0.08502831285069254,0.08502831285069254
7048,0.08581709844344838,0.08557387775026062
7052,0.08661132086253807,0.08661132086253807
7056,0.08741100483011073,0.08741100483011073
7060,0.0882161751239002,0.0882161751239002
7064,0.08902685657722645,0.08902685657722645
7068,0.08984307407899546,0.08984307407899546
7072,0.09066485257369962,0.09066485257369962
7076,0.09149221706141945,0.09149221706141945
7080,0.09232519259782236,0.09232519259782236
7084,0.09316380429416447,0.09316380429416447
7088,0.09400807731729131,0.09400807731729131
7092,0.09485803688963727,0.09485803688963727
7096,0.09571370828922687,0.09571370828922687
7100,0.09657511684967544,0.09657511684967544
7104,0.09744228796018936,0.09744228796018936
7108,0.09831524706556646,0.09831524706556646
7112,0.09919401966619713,0.09919401966619713
7116,0.10007863131806427,0.10007863131806427
7120,0.100969107632744,0.10065040464835623
7124,0.10186547427740661,0.10186547427740661
7128,0.10276775697481674,0.09728373594253648
7132,0.10367598150333375,0.10367598150333375
7136,0.10459017369691247,0.10459017369691247
7140,0.10551035944510434,0.10551035944510434
7144,0.10643656469305668,0.10643656469305668
7148,0.10736881544151437,0.10736881544151437
7152,0.10830713774682002,0.10830713774682002
7156,0.1089453751509186,0.1092515577209142
7160,0.11020210153133671,0.11020210153133671
7164,0.11115879540122597,0.11115879540122597
7168,0.11212166560932088,0.11212166560932088
7172,0.1130907384899608,0.1130907384899608
7176,0.11406604043308564,0.11406604043308564
7180,0.1150475978842374,0.1150475978842374
7184,0.11603543734455948,0.11603543734455948
7188,0.11702958537079845,0.11702958537079845
7192,0.11803006857530396,0.11803006857530396
7196,0.1190369136260288,0.1190369136260288
7200,1.4370148723849743,1.4370148723849743
7204,1.448219713045375,1.448219713045375
7208,1.4594896555119075,1.4594896555119075
7212,1.4708249558854722,1.4708249558854722
7216,1.4822258710312886,1.4822258710312886
7220,1.4936926585772459,1.4936926585772459
7224,1.4856767931912025,1.4856767931912025
7228,1.4704753208214507,1.4704753208214507
7232,1.4553903046850973,1.4553903046850973
7236,1.4404211376678526,1.4404211376678526
7240,1.4255672150657739,1.4255672150657739
7244,1.4108279345933383,1.4108279345933383
7248,1.3962026963926015,1.3962026963926015
7252,1.3816909030435096,0.1433463054496173
7256,1.367291959575492,1.367291959575492
7260,1.3530052734804283,1.3530052734804283
7264,1.338830254727117,1.366381521916862
7268,1.324766315777385,1.324766315777385
7272,0.10860282744380512,0.10860282744380512
7276,0.10735148924553019,0.10735148924553019
7280,0.10611092757661321,0.10611092757661321
7284,0.10488108083970565,0.13066911182842436
7288,0.10366188761263724,0.10366188761263724
7292,0.10245328664841506,0.10245328664841506
7296,0.10125521687521971,0.10125521687521971
7300,0.10006761739640382,0.08989173577023374
7304,0.09889042749048992,0.09889042749048992
7308,0.09772358661116778,0.09772358661116778
7312,0.09121811456457339,0.09656703438729179
7316,0.08561498796752377,0.09542071062287956
7320,0.09428455529710907,0.09428455529710907
7324,0.09315850856431608,0.09315850856431608
7328,0.09204251075399267,0.09204251075399267
7332,0.09093650237078367,0.09093650237078367
7336,0.08984042409448602,0.08984042409448602
7340,0.08875421678004508,0.08875421678004508
7344,0.08767782145755301,0.08767782145755301
7348,0.08661117933224606,0.07760557800093479
7352,0.0768744713602126,0.08555423178450292
7356,0.08450692036984159,0.08450692036984159
7360,0.0834691868189179,0.0834691868189179
7364,0.08244097303752229,0.08244097303752229
7368,0.0814222211065788,0.0814222211065788
7372,0.08041287328214124,0.08041287328214124
7376,0.07941287199539207,0.07941287199539207
7380,0.07842215985263967,0.07842215985263967
7384,0.07740281467007863,0.07740281467007863
7388,0.07635194708720132,0.07635194708720132
7392,0.07531281859343666,0.0
7396,0.07428532594701007,0.07428532594701007
7400,0.07326936669849442,0.07326936669849442
7404,0.0,0.0
7408,0.0,0.0
7412,0.0,0.0
7416,0.0,0.0
7420,0.0,0.0
7424,0.0,0.0
7428,0.0,0.0
7432,0.0,0.0
7436,0.0,0.0
7440,0.0,0.0
7444,0.0,0.0
7448,0.0,0.0
7452,0.0,0.0
7456,0.0,0.0
7460,0.0,0.0
7464,0.0,0.0
7468,0.0,0.0
7472,0.0,0.0
7476,0.0,0.0
7480,0.0,0.0
7484,0.0,0.0
7488,0.0,0.0
7492,0.0,0.0
7496,0.0,0.0
7500,0.0,0.0
7504,0.0,0.0
7508,0.0,0.0
7512,0.0,0.0
7516,0.0,0.0
7520,0.0,0.0
7524,0.0,0.0
7528,0.0,0.0
7532,0.0,0.0
7536,0.0,0.0
7540,0.0,0.0
7544,0.0,0.0
7548,0.0,0.0
7552,0.0,0.0
7556,0.0,0.0
7560,0.0,0.0
7564,0.0,0.0
7568,0.0,0.0
7572,0.0,0.0
7576,0.0,0.0
7580,0.0,0.0
7584,0.0,0.0
7588,0.0,0.0
7592,0.0,0.0
7596,0.0,0.0
7600,0.0,0.0
7604,0.0,0.0
7608,0.07308719128209612,0.07308719128209612
7612,0.07452411689250543,0.07452411689250543
7616,0.0,0.0
7620,0.0,0.0
7624,0.0,0.0
7628,0.0,0.0
7632,0.0,0.0
7636,0.0,0.0
7640,0.0,0.0
7644,0.08612886842956122,0.08612886842956122
7648,0.07849209116664178,0.08763361358137213
7652,0.08915785235483711,0.08915785235483711
7656,0.0907017510269256,0.0907017510269256
7660,0.09226547657461621,0.09226547657461621
7664,0.09384919667490975,0.09384919667490975
7668,0.0954530797048424,0.0954530797048424
7672,0.0970772947414982,0.0970772947414982
7676,0.09872201156202251,0.09872201156202251
7680,0.10038740064363436,0.10038740064363436
7684,0.10207363316364053,0.10207363316364053
7688,0.10378088099944749,0.10378088099944749
7692,0.10550931672857479,0.10550931672857479
7696,0.10725911362866827,0.13376002702621959
7700,0.10903044567751294,0.10903044567751294
7704,0.1108234875530454,0.1108234875530454
7708,0.11263841463336813,0.11263841463336813
7712,0.114475402996761,0.114475402996761
7716,0.11633462942169516,0.11633462942169516
7720,0.14733789978871603,0.11821627138684616
7724,0.12012050707110619,0.12012050707110619
7728,0.1220475153535979,0.1220475153535979
7732,0.12399747581368692,0.12399747581368692
7736,0.12597056873099488,0.12597056873099488
7740,0.12796697508541283,0.12796697508541283
7744,0.12998687655711358,0.12998687655711358
7748,0.13203045552656548,0.13203045552656548
7752,0.13409789507454453,0.13409789507454453
7756,0.1361893789821485,0.1361893789821485
7760,0.13830509173080857,0.13830509173080857
7764,0.14044521850230396,0.14044521850230396
7768,0.14260994517877337,0.14260994517877337
7772,0.14479945834272928,0.12983207447438988
7776,0.14701394527706996,0.14701394527706996
7780,0.14925359396509297,0.14925359396509297
7784,0.15151859309050825,0.15151859309050825
7788,0.15380915244895965,0.15380915244895965
7792,0.15562963562240575,0.15612548212890456
7796,0.15846773434843098,0.15846773434843098
7800,0.14395759754679144,0.1608361006244978
7804,0.16323077317485815,0.16323077317485815
7808,0.0,0.0
7812,0.0,0.0
7816,0.0,0.0
7820,0.0,0.0
7824,0.0,0.0
7828,0.0,0.0
7832,0.0,0.0
7836,0.0,0.0
7840,0.0,0.0
7844,0.0,0.0
7848,0.0,0.0
7852,0.0,0.0
7856,0.0,0.0
7860,0.0,0.0
7864,0.0,0.0
7868,0.0,0.0
7872,0.0,0.0
7876,0.0,0.0
7880,0.0,0.0
7884,0.0,0.0
7888,0.0,0.0
7892,0.0,0.0
7896,0.0,0.0
7900,0.0,0.0
7904,0.0,0.0
7908,0.0,0.0
7912,0.0,0.0
7916,0.0,0.0
7920,0.0,0.0
7924,0.2757464513933178,0.2763808771173611
7928,0.28115578832614974,0.28115578832614974
7932,0.28598540642758,0.28598540642758
7936,0.2908664343331213,0.26637715779125104
7940,0.2958020174906267,0.2958020174906267
7944,0.300793097092259,0.300793097092259
7948,0.305839982930111,0.305839982930111
7952,0.3109429847896551,0.3109429847896551
7956,0.3161024124497684,0.3161024124497684
7960,0.3213185756827573,0.3213185756827573
7964,0.32659178425438273,0.32659178425438273
7968,0.33192234792388464,0.33192234792388464
7972,0.33731057644400736,0.3085558823352609
7976,0.3427567795610233,0.3427567795610233
7980,0.34826126701475785,0.34826126701475785
7984,0.32407648052200877,0.3244055106925744
7988,0.359446333859602,0.3589882272931773
7992,0.36512753269835024,0.36512753269835024
7996,0.3710575856924108,0.3710575856924108
8000,0.34515274856381567,0.3772935242379813
8004,0.38360740490817336,0.38360740490817336
8008,0.3899998904516283,0.3899998904516283
8012,0.3964716482930435,0.3964716482930435
8016,0.4030233505410764,0.3695184491755866
8020,0.4096556739983445,0.4096556739983445
8024,0.4163693001733673,0.4163693001733673
8028,0.42316491529431594,0.42316491529431594
8032,0.43004321032443815,0.43004321032443815
8036,0.4370048809790547,0.4370048809790547
8040,0.4440506277440227,0.4440506277440227
8044,0.527901230167736,0.45118115589557145
8048,0.45839142700579405,0.45839142700579405
8052,0.46568237358696746,0.46568237358696746
8056,0.4730598735235443,0.4730598735235443
8060,0.48052464433393594,0.48052464433393594
8064,0.48807740835245234,0.48807740835245234
8068,0.4957188927549896,0.4957188927549896
8072,0.5023006836474299,0.5034498295856478
8076,0.5112709557842502,0.5112709557842502
8080,0.518991274761755,0.47556106557826755
8084,0.5261279160271211,0.5261279160271211
8088,0.5333298965537223,0.5333298965537223
8092,0.5405947512756603,0.5405947512756603
8096,0.5479216287009956,0.5479216287009956
8100,0.5553147063340312,0.5553147063340312
8104,0.5205123245620147,0.5627742790901394
8108,0.5703006420982616,0.5703006420982616
8112,0.5778940906960004,0.5778940906960004
8116,0.58555492042503,0.58555492042503
8120,0.5932834270267991,0.5932834270267991
8124,0.6010799064385086,0.6010799064385086
8128,0.6082157325605384,0.6082157325605384
8132,0.6281381725658751,0.6153646687188999
8136,0.6225696140120207,0.6225696140120207
8140,0.5914445585823427,0.6298307863045451
8144,0.6371484035803285,0.7495116491383557
8148,0.6445226839407587,0.6445226839407587
8152,0.6519538456031665,0.6519538456031665
8156,0.6596686224996263,0.6596686224996263
8160,0.6319100564842635,0.6677662882491273
8164,0.675940178552515,0.675940178552515
8168,0.6842933826502711,0.6842933826502711
8172,0.6927444904123635,0.6927444904123635
8176,0.660427081021576,0.7012766502116649
8180,0.7098904799358725,0.7098904799358725
8184,0.7185866027960556,0.7185866027960556
8188,0.7273656473711064,0.7273656473711064
8192,0.7362282476534399,0.7362282476534399
8196,0.7451292638114135,0.7451292638114135
8200,0.7541002556698436,0.7541002556698436
8204,0.7631629601085991,0.7631629601085991
8208,0.772318206389112,0.772318206389112
8212,0.750784519970789,0.7815668354720484
8216,0.7909097000819503,0.7909097000819503
8220,0.8003476647805768,0.8003476647805768
8224,0.8098816060484698,0.8098816060484698
8228,0.8195124123743469,0.8195124123743469
8232,0.8292409843519616,0.8292409843519616
8236,0.8390682347841021,0.8252665070861672
8240,0.8489950887934467,0.8489950887934467
8244,0.85902248394002,0.85902248394002
8248,0.812781414149488,0.8691513703450202
8252,0.8793827108208278,0.9725326987563082
8256,0.8897174810070027,0.8897174810070027
