Date/time (CDT),POWER (MW),WIND SP (m/s)
8/16/2019 8:35,13.65823279,5.43492974
8/16/2019 8:40,10.21933978,4.936971588
8/16/2019 8:45,10.18190334,4.931203264
8/16/2019 8:50,11.73252256,5.166457923
8/16/2019 8:55,13.14741071,5.366311031
8/16/2019 9:00,13.93133135,5.47091505
8/16/2019 9:05,9.540328606,4.829978546
8/16/2019 9:10,8.374591781,4.633262816
8/16/2019 9:15,13.47839332,5.410970163
8/16/2019 9:20,16.50260451,5.78868514
8/16/2019 9:25,24.77540046,6.625068925
8/16/2019 9:30,15.59166933,5.680152154
8/16/2019 9:35,13.74669879,5.446638726
8/16/2019 9:40,20.44572028,6.216173488
8/16/2019 9:45,24.33108151,6.585429364
8/16/2019 9:50,26.03980018,6.735326407
8/16/2019 9:55,25.18390058,6.661094802
8/16/2019 10:00,23.30868438,6.492338267
8/16/2019 10:05,23.29933514,6.491474495
8/16/2019 10:10,21.95830553,6.365092091
8/16/2019 10:15,21.03801944,6.275338805
8/16/2019 10:20,32.76117575,7.269582985
8/16/2019 10:25,41.52053514,7.86702722
8/16/2019 10:30,46.96319825,8.183859727
8/16/2019 10:35,68.58454557,9.219565713
8/16/2019 10:40,81.7011496,9.769288735
8/16/2019 10:45,82.97680618,10.40304482
8/16/2019 10:50,84.9145313,10.49200859
8/16/2019 10:55,87.2163087,9.982723786
8/16/2019 11:00,61.4820808,8.89868679
8/16/2019 11:05,57.90099707,8.734501032
8/16/2019 11:10,56.84060764,8.684511668
8/16/2019 11:15,44.20029694,8.030646157
8/16/2019 11:20,35.91141124,7.495498061
8/16/2019 11:25,27.73060233,6.877295929
8/16/2019 11:30,21.61337992,6.331753021
8/16/2019 11:35,16.80990846,5.824395801
8/16/2019 11:40,10.9287857,5.045680351
8/16/2019 11:45,9.931076032,4.892170503
8/16/2019 11:50,11.90132437,5.191117526
8/16/2019 11:55,14.03020108,5.483826793
8/16/2019 12:00,14.83053815,5.586177538
8/16/2019 12:05,17.60254435,5.91453918
8/16/2019 12:10,20.7835836,6.250061484
8/16/2019 12:15,20.96204464,6.267812518
8/16/2019 12:20,21.36769514,6.30778818
8/16/2019 12:25,19.40022778,6.108872314
8/16/2019 12:30,24.29702406,6.582371006
8/16/2019 12:35,25.92100018,6.725121657
8/16/2019 12:40,30.47269412,7.096212673
8/16/2019 12:45,39.42046921,7.732090616
8/16/2019 12:50,35.06445757,7.43610272
8/16/2019 12:55,38.55593652,7.675147979
8/16/2019 13:00,47.47929719,8.211770836
8/16/2019 13:05,46.32140991,8.148848122
8/16/2019 13:10,35.66750135,7.478489717
8/16/2019 13:15,30.07963626,7.065569925
8/16/2019 13:20,21.07293491,6.278791529
8/16/2019 13:25,21.04389321,6.275919919
8/16/2019 13:30,16.60248784,5.800340482
8/16/2019 13:35,21.79715909,6.349560348
8/16/2019 13:40,15.39215809,5.655820301
8/16/2019 13:45,18.54231531,6.017891291
8/16/2019 13:50,20.2017159,6.191465641
8/16/2019 13:55,19.97084664,6.167903117
8/16/2019 14:00,32.45614231,7.246950668
8/16/2019 14:05,22.70943918,6.43649808
8/16/2019 14:10,31.40158979,7.167596533
8/16/2019 14:15,50.98916861,8.396130457
8/16/2019 14:20,49.18466624,8.302505157
8/16/2019 14:25,50.28731613,8.359997328
8/16/2019 14:30,50.73073609,8.382866734
8/16/2019 14:35,53.73779772,8.53435026
8/16/2019 14:40,36.12158111,7.510091979
8/16/2019 14:45,40.47277305,7.800288384
8/16/2019 14:50,61.94362703,8.919352102
8/16/2019 14:55,44.62511705,8.054634813
8/16/2019 15:00,40.33045187,7.791134493
8/16/2019 15:05,40.24359577,7.78553745
8/16/2019 15:10,33.96963144,7.357889878
8/16/2019 15:15,34.48273508,7.394751326
8/16/2019 15:20,31.45568547,7.171710056
8/16/2019 15:25,28.9871383,6.979085896
8/16/2019 15:30,27.18937039,6.832498127
8/16/2019 15:35,27.25113145,6.83764013
8/16/2019 15:40,29.23008076,6.99842337
8/16/2019 15:45,28.38455637,6.930648758
8/16/2019 15:50,26.17150322,6.746603109
8/16/2019 15:55,26.05375736,6.736523259
8/16/2019 16:00,33.610642,7.331878757
8/16/2019 16:05,43.82635754,8.009395914
8/16/2019 16:10,39.11901693,7.712330805
8/16/2019 16:15,35.44121361,7.462640723
8/16/2019 16:20,42.50704837,7.928846104
8/16/2019 16:25,56.7546374,8.680430056
8/16/2019 16:30,49.02719817,8.294220849
8/16/2019 16:35,51.84405239,8.439671322
8/16/2019 16:40,61.71624223,8.909184802
8/16/2019 16:45,46.78795798,8.174333435
8/16/2019 16:50,75.06572604,10.02668436
8/16/2019 16:55,55.57564503,8.624009524
8/16/2019 17:00,53.18729171,8.507073357
8/16/2019 17:05,61.12034944,8.882413847
8/16/2019 17:10,65.47752072,9.079156644
8/16/2019 17:15,47.84081985,8.231195241
8/16/2019 17:20,38.8621877,7.695415736
8/16/2019 17:25,44.7197476,8.059956474
8/16/2019 17:30,46.32172813,8.148865566
8/16/2019 17:35,36.93916261,7.566331311
8/16/2019 17:40,54.47285309,8.570465678
8/16/2019 17:45,53.04118832,8.499800688
8/16/2019 17:50,45.91962438,8.126755163
8/16/2019 17:55,55.03108604,8.597664203
8/16/2019 18:00,34.61143589,7.403939778
8/16/2019 18:05,51.83345429,8.439134651
8/16/2019 18:10,38.6871461,7.683844545
8/16/2019 18:15,43.74823725,8.004940384
8/16/2019 18:20,31.71544961,7.191397523
8/16/2019 18:25,29.187206,6.99501852
8/16/2019 18:30,35.06795971,7.436350278
8/16/2019 18:35,31.47725484,7.173348911
8/16/2019 18:40,31.77981931,7.196259458
8/16/2019 18:45,25.64867445,6.701610427
8/16/2019 18:50,15.96841516,5.725538892
8/16/2019 18:55,39.14859952,7.714274388
8/16/2019 19:00,36.38535649,7.528328306
8/16/2019 19:05,37.19850061,7.583996961
8/16/2019 19:10,40.09138812,7.77570967
8/16/2019 19:15,32.29121583,7.234654647
8/16/2019 19:20,57.04257593,8.694083406
8/16/2019 19:25,22.21807404,6.389969331
8/16/2019 19:30,69.55705481,9.262634846
8/16/2019 19:35,55.47155194,8.618987714
8/16/2019 19:40,25.83996423,6.718142792
8/16/2019 19:45,52.38127001,8.466774354
8/16/2019 19:50,40.40023603,7.795625595
8/16/2019 19:55,34.07421605,7.36543322
8/16/2019 20:00,52.85790572,8.490657318
8/16/2019 20:05,55.28713939,8.610074664
8/16/2019 20:10,38.97697836,7.702985163
8/16/2019 20:15,63.21265224,8.975616239
8/16/2019 20:20,44.87433567,8.068632883
8/16/2019 20:25,36.38570443,7.528352302
8/16/2019 20:30,21.0035249,6.271923936
8/16/2019 20:35,35.55921795,7.470914032
8/16/2019 20:40,22.78218844,6.443329414
8/16/2019 20:45,20.60073946,6.231768261
8/16/2019 20:50,38.91867123,7.699142184
8/16/2019 20:55,35.85857796,7.491820435
8/16/2019 21:00,17.96086191,5.954402048
8/16/2019 21:05,39.42550481,7.732419837
8/16/2019 21:10,36.95754346,7.5675861
8/16/2019 21:15,25.89642351,6.723006646
8/16/2019 21:20,20.08639577,6.179718741
8/16/2019 21:25,31.73482267,7.19286149
8/16/2019 21:30,43.20788834,7.972184715
8/16/2019 21:35,43.20022133,7.971713146
8/16/2019 21:40,49.94937754,8.342472474
8/16/2019 21:45,50.2656222,8.35887482
8/16/2019 21:50,45.48146973,8.102506615
8/16/2019 21:55,64.03715958,9.012545437
8/16/2019 22:00,52.83739598,8.489632763
8/16/2019 22:05,76.86519056,9.574025155
8/16/2019 22:10,68.35223078,9.209216695
8/16/2019 22:15,52.34332541,8.464866472
8/16/2019 22:20,93.84,13.55632282
8/16/2019 22:25,93.84,13.4769338
8/16/2019 22:30,93.84,12.06927886
8/16/2019 22:35,93.84,12.76285583
8/16/2019 22:40,93.84,12.30404272
8/16/2019 22:45,93.84,13.80774356
8/16/2019 22:50,93.84,13.31925203
8/16/2019 22:55,93.84,14.58389622
8/16/2019 23:00,93.84,15.10397952
8/16/2019 23:05,93.84,13.3234774
8/16/2019 23:10,93.84,12.81736948
8/16/2019 23:15,93.84,12.67057381
8/16/2019 23:20,93.84,12.31570104
8/16/2019 23:25,93.84,11.99206971
8/16/2019 23:30,93.84,14.69333904
8/16/2019 23:35,93.84,13.47711214
8/16/2019 23:40,93.84,15.21816064
8/16/2019 23:45,93.84,13.98028152
8/16/2019 23:50,93.84,13.83132819
8/16/2019 23:55,93.84,13.60341497
8/17/2019 0:00,93.84,14.99236935
8/17/2019 0:05,93.84,13.24088733
8/17/2019 0:10,93.84,14.22371959
8/17/2019 0:15,93.84,14.14205338
8/17/2019 0:20,93.84,12.89569246
8/17/2019 0:25,93.84,12.89523107
8/17/2019 0:30,93.84,12.13140043
8/17/2019 0:35,93.84,12.0424817
8/17/2019 0:40,93.84,12.45619001
8/17/2019 0:45,93.84,13.40209598
8/17/2019 0:50,93.84,15.39806349
8/17/2019 0:55,93.84,14.2607183
8/17/2019 1:00,93.84,13.96197755
8/17/2019 1:05,93.84,13.08654039
8/17/2019 1:10,93.84,12.92039001
8/17/2019 1:15,93.84,12.36192452
8/17/2019 1:20,93.84,12.13396492
8/17/2019 1:25,93.84,12.87204549
8/17/2019 1:30,93.84,12.26172283
8/17/2019 1:35,93.84,11.65770758
8/17/2019 1:40,93.84,11.03681936
8/17/2019 1:45,93.84,11.17315074
8/17/2019 1:50,93.84,11.11644117
8/17/2019 1:55,93.84,11.25530392
8/17/2019 2:00,93.84,11.1241958
8/17/2019 2:05,93.84,11.4622039
8/17/2019 2:10,93.84,11.11632396
8/17/2019 2:15,93.84,11.44628681
8/17/2019 2:20,93.84,10.99579161
8/17/2019 2:25,93.84,11.30660994
8/17/2019 2:30,93.84,11.15833964
8/17/2019 2:35,88.00902594,10.63167436
8/17/2019 2:40,87.83726773,10.62399747
8/17/2019 2:45,82.23227018,10.36854146
8/17/2019 2:50,84.28355084,10.46316994
8/17/2019 2:55,85.36280431,10.51242128
8/17/2019 3:00,83.52617793,10.42838867
8/17/2019 3:05,78.32584294,10.18445858
8/17/2019 3:10,86.96715601,9.973280283
8/17/2019 3:15,79.82637451,10.25578771
8/17/2019 3:20,80.84210527,10.30362862
8/17/2019 3:25,69.21801115,9.247665917
8/17/2019 3:30,75.56270841,9.520030153
8/17/2019 3:35,90.51144826,10.7425554
8/17/2019 3:40,81.73039263,10.3451808
8/17/2019 3:45,79.54742214,10.24258702
8/17/2019 3:50,84.30044561,10.46394374
8/17/2019 3:55,81.88383303,10.35233176
8/17/2019 4:00,88.85328133,10.6692839
8/17/2019 4:05,84.15398735,10.45723282
8/17/2019 4:10,93.04568156,10.85305991
8/17/2019 4:15,81.70979795,10.34422041
8/17/2019 4:20,83.73493558,9.849090461
8/17/2019 4:25,80.91022897,10.30682469
8/17/2019 4:30,80.03903059,9.703074022
8/17/2019 4:35,83.81687573,10.44176011
8/17/2019 4:40,83.62550645,10.43296059
8/17/2019 4:45,79.5932002,10.2447552
8/17/2019 4:50,76.04819905,10.07464642
8/17/2019 4:55,82.11402975,9.785596362
8/17/2019 5:00,80.71016947,10.29743431
8/17/2019 5:05,83.60391077,10.43196685
8/17/2019 5:10,91.12989169,10.76968505
8/17/2019 5:15,92.46666053,10.82796598
8/17/2019 5:20,93.84,11.10229322
8/17/2019 5:25,93.84,11.1200658
8/17/2019 5:30,90.91635558,10.76032975
8/17/2019 5:35,91.676258,10.79356478
8/17/2019 5:40,81.77893003,10.34744369
8/17/2019 5:45,82.30829945,10.37207312
8/17/2019 5:50,84.64889936,9.884528963
8/17/2019 5:55,67.01780888,9.149309689
8/17/2019 6:00,61.07787339,8.880498548
8/17/2019 6:05,75.84734027,9.531882743
8/17/2019 6:10,65.7178837,9.090176488
8/17/2019 6:15,56.06139737,8.647356514
8/17/2019 6:20,64.78125952,9.047081359
8/17/2019 6:25,74.95083981,9.494448976
8/17/2019 6:30,84.1404184,9.864844756
8/17/2019 6:35,76.02852268,10.07368944
8/17/2019 6:40,80.08670683,9.704986125
8/17/2019 6:45,64.89195228,9.052196158
8/17/2019 6:50,58.87328337,8.779772028
8/17/2019 6:55,38.87913951,7.696534494
8/17/2019 7:00,41.57085817,7.870204224
8/17/2019 7:05,44.96575504,8.073753987
8/17/2019 7:10,44.35756441,8.039545553
8/17/2019 7:15,49.61766956,8.325189246
8/17/2019 7:20,57.57612318,8.719254855
8/17/2019 7:25,59.42123582,8.805053216
8/17/2019 7:30,58.10834982,8.744200445
8/17/2019 7:35,81.07527153,10.31456126
8/17/2019 7:40,82.8283675,10.39618026
8/17/2019 7:45,93.84,11.14769599
8/17/2019 7:50,88.32758072,10.64588958
8/17/2019 7:55,87.2562498,10.59796381
8/17/2019 8:00,90.52545304,10.74317093
8/17/2019 8:05,79.79051057,10.25409205
8/17/2019 8:10,92.94896084,10.84887443
8/17/2019 8:15,93.84,11.10887322
8/17/2019 8:20,93.84,11.26845789
8/17/2019 8:25,89.27882192,10.68816251
8/17/2019 8:30,84.610625,10.47813428
8/17/2019 8:35,85.70685471,10.52804595
8/17/2019 8:40,88.81426892,10.66755055
8/17/2019 8:45,87.81292422,10.62290871
8/17/2019 8:50,83.97718941,10.44912266
8/17/2019 8:55,85.71928438,10.52860975
8/17/2019 9:00,86.23310441,10.55187488
8/17/2019 9:05,84.40398629,10.46868403
8/17/2019 9:10,86.85044532,10.57972142
8/17/2019 9:15,80.35581869,10.2807685
8/17/2019 9:20,82.70441904,10.39044278
8/17/2019 9:25,77.17555731,10.12923665
8/17/2019 9:30,85.6224004,9.921994502
8/17/2019 9:35,90.77894177,10.75430277
8/17/2019 9:40,87.93903183,10.62854695
8/17/2019 9:45,86.35087327,10.557196
8/17/2019 9:50,88.57383142,10.65685802
8/17/2019 9:55,85.68639142,10.52711765
8/17/2019 10:00,93.84,10.95352435
8/17/2019 10:05,93.84,11.18246959
8/17/2019 10:10,93.1556541,10.85781581
8/17/2019 10:15,81.61406364,10.33975419
8/17/2019 10:20,80.58652893,9.724986133
8/17/2019 10:25,75.76669179,9.528527429
8/17/2019 10:30,80.25548226,9.711748896
8/17/2019 10:35,84.51210394,10.47363027
8/17/2019 10:40,93.84,11.75527359
8/17/2019 10:45,93.84,11.72978823
8/17/2019 10:50,86.4800685,10.56302855
8/17/2019 10:55,90.46372995,10.74045768
8/17/2019 11:00,93.84,11.43635243
8/17/2019 11:05,93.84,10.91217031
8/17/2019 11:10,78.14043634,10.17558992
8/17/2019 11:15,79.53638693,10.24206426
8/17/2019 11:20,93.84,11.15524537
8/17/2019 11:25,93.84,10.95645974
8/17/2019 11:30,93.84,11.30124913
8/17/2019 11:35,83.32636948,10.41918225
8/17/2019 11:40,79.4933389,10.24002455
8/17/2019 11:45,84.06442419,9.861896028
8/17/2019 11:50,86.35328798,10.55730505
8/17/2019 11:55,93.84,10.98406616
8/17/2019 12:00,93.84,10.94498133
8/17/2019 12:05,93.84,11.81493768
8/17/2019 12:10,93.84,12.19194344
8/17/2019 12:15,93.84,13.04860479
8/17/2019 12:20,93.84,12.53377049
8/17/2019 12:25,93.84,11.79595096
8/17/2019 12:30,93.84,11.67800657
8/17/2019 12:35,93.84,11.4013241
8/17/2019 12:40,82.02175349,10.35875276
8/17/2019 12:45,93.38211157,10.86759909
8/17/2019 12:50,93.84,12.54636244
8/17/2019 12:55,90.55710796,10.74456202
8/17/2019 13:00,68.34327005,9.208817045
8/17/2019 13:05,50.84587214,8.388781817
8/17/2019 13:10,55.60742339,8.625541298
8/17/2019 13:15,70.66421177,9.311177834
8/17/2019 13:20,75.87586964,10.06626006
8/17/2019 13:25,79.92271654,9.69840592
8/17/2019 13:30,76.75250546,9.569378127
8/17/2019 13:35,71.18116394,9.333668711
8/17/2019 13:40,71.04722031,9.32785182
8/17/2019 13:45,80.91173339,9.737954257
8/17/2019 13:50,91.67374358,10.79345508
8/17/2019 13:55,78.88853712,9.656698587
8/17/2019 14:00,66.7272166,9.136158
8/17/2019 14:05,54.39154988,8.566487991
8/17/2019 14:10,83.81090209,10.44148561
8/17/2019 14:15,87.45488494,9.99174945
8/17/2019 14:20,86.70674917,9.96339078
8/17/2019 14:25,44.98104047,8.074609526
8/17/2019 14:30,54.16354627,8.555310694
8/17/2019 14:35,75.28306401,9.508356023
8/17/2019 14:40,40.24096607,7.785367865
8/17/2019 14:45,23.87926877,6.544620703
8/17/2019 14:50,30.98701368,7.13591355
8/17/2019 14:55,35.87492606,7.492958782
8/17/2019 15:00,36.86350425,7.561162022
8/17/2019 15:05,37.11403078,7.578252066
8/17/2019 15:10,59.55498955,8.811199267
8/17/2019 15:15,46.13601832,8.138670847
8/17/2019 15:20,37.25052567,7.587530922
8/17/2019 15:25,34.82854087,7.419388265
8/17/2019 15:30,39.10181798,7.711200379
8/17/2019 15:35,49.69035202,8.328983227
8/17/2019 15:40,57.01733133,8.692888317
8/17/2019 15:45,68.95676889,9.236098349
8/17/2019 15:50,52.64162472,8.479838952
8/17/2019 15:55,83.13856709,9.825826297
8/17/2019 16:00,68.12870226,9.199236771
8/17/2019 16:05,52.496313,8.472552846
8/17/2019 16:10,60.06947937,8.834749853
8/17/2019 16:15,67.69985385,9.180028182
8/17/2019 16:20,79.57852441,10.24406019
8/17/2019 16:25,68.66721303,9.223242656
8/17/2019 16:30,88.67858213,10.66151846
8/17/2019 16:35,83.67370848,10.43517811
8/17/2019 16:40,76.67438757,9.56615393
8/17/2019 16:45,86.51675718,9.956162837
8/17/2019 16:50,60.92280618,8.873498372
8/17/2019 16:55,65.31792814,9.071824849
8/17/2019 17:00,65.42889353,9.076923949
8/17/2019 17:05,63.56827196,8.991239812
8/17/2019 17:10,72.65737073,9.397295873
8/17/2019 17:15,55.23897415,8.607743281
8/17/2019 17:20,65.43499492,9.077204153
8/17/2019 17:25,48.01286259,8.24040269
8/17/2019 17:30,39.8332508,7.758985179
8/17/2019 17:35,42.77078554,7.945210617
8/17/2019 17:40,51.79892264,8.437385488
8/17/2019 17:45,42.24155583,7.912304162
8/17/2019 17:50,42.31280305,7.916750124
8/17/2019 17:55,59.24664858,8.797016126
8/17/2019 18:00,48.40120171,8.261100822
8/17/2019 18:05,42.0902801,7.902847667
8/17/2019 18:10,44.05932706,8.022650034
8/17/2019 18:15,41.64973339,7.875178638
8/17/2019 18:20,35.702075,7.480905316
8/17/2019 18:25,33.75887881,7.342641821
8/17/2019 18:30,37.45995117,7.601723597
8/17/2019 18:35,42.01875351,7.898368531
8/17/2019 18:40,37.27132638,7.588942952
8/17/2019 18:45,48.40050055,8.261063556
8/17/2019 18:50,49.80849603,8.335141935
8/17/2019 18:55,43.46447854,7.987934528
8/17/2019 19:00,45.25838471,8.09009729
8/17/2019 19:05,58.60109185,8.76715196
8/17/2019 19:10,58.30709287,8.753474207
8/17/2019 19:15,48.97974458,8.291720665
8/17/2019 19:20,49.83539933,8.336542932
8/17/2019 19:25,43.27077698,7.97605065
8/17/2019 19:30,37.56030135,7.608505543
8/17/2019 19:35,37.11039855,7.578004838
8/17/2019 19:40,50.95212422,8.394232115
8/17/2019 19:45,52.20090911,8.457696965
8/17/2019 19:50,37.07145163,7.575352901
8/17/2019 19:55,68.17963198,9.201512572
8/17/2019 20:00,35.2150596,7.446733548
8/17/2019 20:05,23.03585154,6.467035302
8/17/2019 20:10,71.49764955,9.347383885
8/17/2019 20:15,41.32105149,7.854408055
8/17/2019 20:20,27.54068203,6.861643495
8/17/2019 20:25,53.95973169,8.545291064
8/17/2019 20:30,44.77089629,8.06282958
8/17/2019 20:35,26.23971116,6.75242828
8/17/2019 20:40,46.95016158,8.183151899
8/17/2019 20:45,51.57914529,8.42623359
8/17/2019 20:50,48.33524265,8.257593534
8/17/2019 20:55,33.72378256,7.340096431
8/17/2019 21:00,32.69828891,7.264928553
8/17/2019 21:05,37.19803467,7.583965296
8/17/2019 21:10,45.13388037,8.083152872
8/17/2019 21:15,29.62408603,7.029719435
8/17/2019 21:20,37.911331,7.632134513
8/17/2019 21:25,50.15182678,8.352981108
8/17/2019 21:30,19.13329431,6.080858156
8/17/2019 21:35,23.68554325,6.526964488
8/17/2019 21:40,29.99862263,7.059220977
8/17/2019 21:45,23.5800564,6.517309662
8/17/2019 21:50,6.433951526,4.25869611
8/17/2019 21:55,26.22640442,6.75129264
8/17/2019 22:00,25.0611166,6.650307828
8/17/2019 22:05,33.92742004,7.354840924
8/17/2019 22:10,28.65756369,6.952678353
8/17/2019 22:15,37.25324507,7.587715555
8/17/2019 22:20,93.84,17.03930597
8/17/2019 22:25,93.84,22.80764783
8/17/2019 22:30,93.84,19.48904591
8/17/2019 22:35,93.84,14.8887229
8/17/2019 22:40,93.84,12.60448121
8/17/2019 22:45,93.84,12.07206447
8/17/2019 22:50,93.84,17.30882572
8/17/2019 22:55,93.84,20.26996439
8/17/2019 23:00,93.84,19.54142726
8/17/2019 23:05,93.84,14.92768823
8/17/2019 23:10,93.84,12.22618261
8/17/2019 23:15,72.00722417,9.369381354
8/17/2019 23:20,68.99218715,9.237668359
8/17/2019 23:25,71.90764362,9.365090866
8/17/2019 23:30,64.55139639,9.036441267
8/17/2019 23:35,56.77982471,8.681626327
8/17/2019 23:40,69.98724517,9.28155761
8/17/2019 23:45,71.19951376,9.334465033
8/17/2019 23:50,84.58806872,10.47710336
8/17/2019 23:55,93.84,12.23206324
8/18/2019 0:00,77.7209033,10.15547668
8/18/2019 0:05,79.11608863,10.22212204
8/18/2019 0:10,93.84,11.43426602
8/18/2019 0:15,93.84,11.5432853
8/18/2019 0:20,82.50934537,9.801158721
8/18/2019 0:25,43.73796374,8.004354025
8/18/2019 0:30,93.84,11.81665041
8/18/2019 0:35,93.84,11.18735222
8/18/2019 0:40,90.79856819,10.75516391
8/18/2019 0:45,68.33212912,9.208320109
8/18/2019 0:50,54.76479547,8.584714258
8/18/2019 0:55,58.33965169,8.75499134
8/18/2019 1:00,78.02668738,9.621659763
8/18/2019 1:05,69.52814186,9.261360239
8/18/2019 1:10,79.8576635,9.695793117
8/18/2019 1:15,79.27606776,10.22971996
8/18/2019 1:20,77.79935696,10.15924272
8/18/2019 1:25,92.2012479,10.81643319
8/18/2019 1:30,93.84,11.05056141
8/18/2019 1:35,93.25109926,10.86194084
8/18/2019 1:40,86.59906813,10.56839636
8/18/2019 1:45,90.14008357,10.72621315
8/18/2019 1:50,93.84,11.10790508
8/18/2019 1:55,93.84,11.38145353
8/18/2019 2:00,93.84,11.2465039
8/18/2019 2:05,93.84,11.77244502
8/18/2019 2:10,93.84,11.42180634
8/18/2019 2:15,93.84,11.05960503
8/18/2019 2:20,93.84,11.15862745
8/18/2019 2:25,93.84,11.59013685
8/18/2019 2:30,93.84,11.61419838
8/18/2019 2:35,93.84,11.6066978
8/18/2019 2:40,93.84,12.83683118
8/18/2019 2:45,93.84,14.89002222
8/18/2019 2:50,93.84,13.72588121
8/18/2019 2:55,93.84,14.33140154
8/18/2019 3:00,93.84,13.86308163
8/18/2019 3:05,93.84,14.07385169
8/18/2019 3:10,93.84,12.67021074
8/18/2019 3:15,93.84,12.18812852
8/18/2019 3:20,93.84,12.60631315
8/18/2019 3:25,93.84,12.00308653
8/18/2019 3:30,93.84,11.63444751
8/18/2019 3:35,93.84,12.20772601
8/18/2019 3:40,93.84,12.26282292
8/18/2019 3:45,93.84,12.08122465
8/18/2019 3:50,93.84,12.7112491
8/18/2019 3:55,93.84,12.74110692
8/18/2019 4:00,93.84,12.59572408
8/18/2019 4:05,93.84,12.4101391
8/18/2019 4:10,93.84,12.10463717
8/18/2019 4:15,93.84,12.28164557
8/18/2019 4:20,93.84,12.38673728
8/18/2019 4:25,93.84,12.47378756
8/18/2019 4:30,93.84,12.4974761
8/18/2019 4:35,93.84,12.21601688
8/18/2019 4:40,93.84,11.91086708
8/18/2019 4:45,93.84,11.54614256
8/18/2019 4:50,75.22856734,10.03465921
8/18/2019 4:55,14.16591124,5.501451257
8/18/2019 5:00,11.46285221,5.126567285
8/18/2019 5:05,39.30981053,7.724848822
8/18/2019 5:10,58.62962516,8.768476837
8/18/2019 5:15,63.46821281,8.986850135
8/18/2019 5:20,48.19016745,8.249867462
8/18/2019 5:25,21.45201882,6.316034076
8/18/2019 5:30,20.63210526,6.234914059
8/18/2019 5:35,72.60194119,9.394922519
8/18/2019 5:40,81.61543795,9.765896429
8/18/2019 5:45,81.52683293,9.762387092
8/18/2019 5:50,76.10042776,9.542396711
8/18/2019 5:55,74.73266011,9.485293351
8/18/2019 6:00,62.90871663,8.962214012
8/18/2019 6:05,43.39048001,7.983398784
8/18/2019 6:10,56.35536167,8.661416209
8/18/2019 6:15,88.23144562,10.64160277
8/18/2019 6:20,93.84,11.16362857
8/18/2019 6:25,93.84,11.19120681
8/18/2019 6:30,85.02775019,10.49717004
8/18/2019 6:35,63.87207365,9.004846836
8/18/2019 6:40,82.30344917,9.793059485
8/18/2019 6:45,81.51685801,9.76199186
8/18/2019 6:50,7.839110877,4.536496633
8/18/2019 6:55,13.37239919,5.396748856
8/18/2019 7:00,45.52016124,8.104654504
8/18/2019 7:05,16.5695981,5.796507768
8/18/2019 7:10,42.20711399,7.910153133
8/18/2019 7:15,62.6583082,8.951137675
8/18/2019 7:20,68.66732326,9.223247557
8/18/2019 7:25,75.96333728,9.536704505
8/18/2019 7:30,64.26440283,9.023120919
8/18/2019 7:35,49.00433627,8.293016538
8/18/2019 7:40,38.43380217,7.667035171
8/18/2019 7:45,26.92277072,6.810211724
8/18/2019 7:50,22.6953827,6.435176453
8/18/2019 7:55,31.77756037,7.196088948
8/18/2019 8:00,62.81440374,8.958045926
8/18/2019 8:05,80.53517689,9.722935165
8/18/2019 8:10,93.17877705,10.85881538
8/18/2019 8:15,78.12751157,10.17497123
8/18/2019 8:20,43.41077393,7.984643214
8/18/2019 8:25,46.48325084,8.157709125
8/18/2019 8:30,63.29817124,8.979379039
8/18/2019 8:35,69.04011202,9.239791897
8/18/2019 8:40,82.32873071,9.794054705
8/18/2019 8:45,85.73808245,10.52946232
8/18/2019 8:50,79.67310655,10.24853804
8/18/2019 8:55,87.39695633,10.60427762
8/18/2019 9:00,93.84,11.1357747
8/18/2019 9:05,93.84,11.05463904
8/18/2019 9:10,93.84,11.64399358
8/18/2019 9:15,93.84,11.50365672
8/18/2019 9:20,93.84,11.1757296
8/18/2019 9:25,93.84,10.91999286
8/18/2019 9:30,90.35507057,10.73567857
8/18/2019 9:35,88.73007408,10.66380821
8/18/2019 9:40,89.53421556,10.69946783
8/18/2019 9:45,93.84,11.00898516
8/18/2019 9:50,93.84,11.07171675
8/18/2019 9:55,86.92455796,10.58305673
8/18/2019 10:00,81.05531739,9.743668795
8/18/2019 10:05,69.69321666,9.268632667
8/18/2019 10:10,60.16837291,8.839260328
8/18/2019 10:15,76.13077669,9.543655914
8/18/2019 10:20,74.67752484,9.482976832
8/18/2019 10:25,78.21135537,9.629189302
8/18/2019 10:30,75.2246737,10.03446865
8/18/2019 10:35,76.86585678,10.11428671
8/18/2019 10:40,85.67190243,10.52646029
8/18/2019 10:45,86.16766078,10.54891615
8/18/2019 10:50,86.71383065,9.963659977
8/18/2019 10:55,53.91382537,8.543030603
8/18/2019 11:00,48.50827564,8.266787174
8/18/2019 11:05,63.79107615,9.001064723
8/18/2019 11:10,85.77899766,9.927994454
8/18/2019 11:15,93.84,11.20143382
8/18/2019 11:20,93.84,12.08554991
8/18/2019 11:25,93.84,12.37691627
8/18/2019 11:30,93.84,12.35434504
8/18/2019 11:35,93.84,12.0512354
8/18/2019 11:40,84.08660932,9.86275704
8/18/2019 11:45,47.28731371,8.201413277
8/18/2019 11:50,74.46397141,9.473993491
8/18/2019 11:55,93.84,11.32587078
8/18/2019 12:00,93.84,11.3823894
8/18/2019 12:05,82.88041126,10.39858784
8/18/2019 12:10,63.84421572,9.003546396
